date,hour,power,head,volume,flow,price
2018-12-03,0,-6.722497138962367,76.0979742974275,274824.38,-9.917802832773873,31.7
2018-12-03,1,-7.1128585126610036,79.12170717620873,238539.62,-10.079111236417537,29.0
2018-12-03,2,-7.509568930709193,82.19461964969909,201664.69,-10.243043245462921,27.46
2018-12-03,3,-7.912731657330531,85.31751160090174,164189.94,-10.40964153161945,21.65
2018-12-03,4,-8.322451636292548,88.49119592254107,126105.75,-10.578949460631701,31.51
2018-12-03,5,0.0,88.49119592254107,126105.75,0.0,58.47
2018-12-03,6,3.5983473052151163,87.10474741835236,142743.12,4.621495766158785,73.81
2018-12-03,7,3.519333175757465,85.717137688496,159394.38,4.625366519014351,69.3
2018-12-03,8,3.440252867689543,84.32836576038262,176059.62,4.629240513834908,71.14
2018-12-03,9,3.361106325583152,82.93843066060829,192738.94,4.633117753335812,64.6
2018-12-03,10,3.281893493963726,81.54733141495375,209432.12,4.636998240234809,70.44
2018-12-03,11,3.2026143173102053,80.15506704838386,226139.31,4.640881977251395,64.6
2018-12-03,12,3.1232687400550283,78.76163658504673,242860.5,4.644768967108167,64.6
2018-12-03,13,0.0,78.76163658504673,242860.5,0.0,58.9
2018-12-03,14,3.0438567065840987,77.36703904827324,259595.56,4.648659212529213,64.6
2018-12-03,15,3.045054371604544,75.93072239086455,276831.38,4.787722970613977,64.6
2018-12-03,16,5.944488013903053,72.99468801263247,312063.8,9.78678285367418,78.84
2018-12-03,17,5.598706611347179,70.14589357174704,346249.38,9.495983015187992,75.18
2018-12-03,18,5.263199593900097,67.38174686195732,379419.2,9.21382386561132,78.1
2018-12-03,19,4.937661673340452,64.69973270060329,411603.38,8.940048659599253,69.82
2018-12-03,20,4.6217966326367605,62.097410639973305,442831.2,8.674408280616683,58.9
2018-12-03,21,-3.9496581823561363,64.37982065295488,415442.25,-7.608034614891927,54.6
2018-12-03,22,0.0,64.37982065295513,415442.25,0.0,58.9
2018-12-03,23,-4.173318694505278,66.67000453002412,387960.06,-7.633947499400875,44.2
2019-06-02,0,5.6137750041871115,70.27003776642685,344759.7,9.508655432419522,26.69
2019-06-02,1,4.538868182284423,67.87362897356834,373516.62,7.988030609663326,18.91
2019-06-02,2,4.810829833020169,65.26986776939574,404761.75,8.67920542653951,18.69
2019-06-02,3,0.0,65.26986776939574,404761.75,0.0,16.37
2019-06-02,4,-4.260537201595342,67.5630831374217,377243.2,-7.644052470902125,13.85
2019-06-02,5,0.0,67.56308313742171,377243.2,0.0,16.3
2019-06-02,6,-4.485256564358387,69.8641091724589,349630.75,-7.670088031843639,12.96
2019-06-02,7,-4.710741318867252,72.1729724775554,321924.44,-7.696212269626869,11.28
2019-06-02,8,-4.9369940720370025,74.48969974636924,294123.7,-7.722425486284465,11.76
2019-06-02,9,-5.164017439664042,76.81431776347674,266228.3,-7.748727984877673,11.9
2019-06-02,10,-7.206841985167689,79.84970163219148,229803.69,-10.11794787585011,8.91
2019-06-02,11,-7.605081000243016,82.9344545934932,192786.62,-10.282511544591072,3.5
2019-06-02,12,-8.009797185803267,86.06937961247877,155167.5,-10.449751764090877,-9.02
2019-06-02,13,-8.421095889916078,89.25529271406886,116936.5,-10.619712067102114,-0.48
2019-06-02,14,-8.839084131496366,92.49302319601603,78083.75,-10.792436696405058,3.5
2019-06-02,15,3.8264126803527825,91.1099264383147,94681.0,4.610323276049087,16.3
2019-06-02,16,7.732166831332158,87.72286436780159,135325.75,11.290208739308923,27.89
2019-06-02,17,7.333267185616471,84.43644385823565,174762.75,10.954736814883717,37.41
2019-06-02,18,6.94622025537231,81.24767449385932,213028.0,10.629232944605832,38.13
2019-06-02,19,6.57067385461625,78.15365471471397,250156.25,10.31340094243132,37.14
2019-06-02,20,6.206286262052451,75.15156917642217,286181.3,10.00695342304281,37.12
2019-06-02,21,5.852725910130267,72.23868618841736,321135.88,9.709611540355962,29.85
2019-06-02,22,5.509671083340433,69.41235522829624,355051.88,9.421104733786274,26.64
2019-06-02,23,5.176809625476205,66.67000453002412,387960.06,9.141170482060891,23.34
2020-09-23,0,2.722488199708742,71.72331342514063,327320.38,4.664402448254404,38.32
2020-09-23,1,0.0,71.72331342514063,327320.38,0.0,37.15
2020-09-23,2,0.0,71.72331342514063,327320.38,0.0,36.05
2020-09-23,3,5.171071274247252,69.05198137448815,359376.38,8.904441618132017,39.4
2020-09-23,4,5.134367827948868,66.32033865452196,392156.12,9.105477215231643,40.39
2020-09-23,5,4.812657953570552,63.66986267480585,423961.8,8.83492137036228,53.21
2020-09-23,6,4.500507214293872,61.09814168519598,454822.44,8.572404693947512,58.32
2020-09-23,7,4.197631574498011,58.60283559715199,484766.12,8.317688313936861,45.89
2020-09-23,8,-3.6072138189965868,60.873343124922044,457520.0,-7.568359657729344,28.3
2020-09-23,9,-3.829707969307508,63.1515839770422,430181.12,-7.594137409758635,26.6
