hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,6.393421072708933,0.0,6.393421072708933,11.922710116765877,77.0,310351.0483917608,48.59000015258789,301.40273332595825,Turbine,6.3481526,11.832603,74.01579284667969,310528.5,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
1,2.9557868855412295,0.0,2.9557868855412295,4.9507402944843015,75.82039743588551,328173.71345190424,38.150001525878906,301.40273332595825,Turbine,2.955787,4.8715324,72.76969909667969,353125.88,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
2,2.8854129788107192,0.0,2.8854129788107192,4.90994246018797,74.58452331593334,345849.50630858075,38.540000915527344,301.40273332595825,Turbine,2.885413,4.829464,71.50830078125,370663.4,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
3,2.8159802800084215,0.0,2.8159802800084215,4.828920072245253,73.36517825588439,363233.6185686637,41.84000015258789,301.40273332595825,Turbine,2.8159802,4.7815666,70.22852325439453,388049.47,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
4,2.7482407815580396,0.0,2.7482407815580396,4.749873513243912,72.17556840014689,380333.16321634175,41.099998474121094,301.40273332595825,Turbine,2.7482407,4.7286835,68.925537109375,405263.12,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
5,3.780443603987844,0.0,3.780443603987844,6.714780871021233,70.31017126421537,404506.37435201823,58.650001525878906,301.40273332595825,Turbine,3.7804437,6.7575874,66.97991943359375,422286.38,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
6,4.0258004040817355,0.0,4.0258004040817355,7.3488247697909514,68.23878405115028,430962.1435232657,63.04999923706055,301.40273332595825,Turbine,4.0258,7.4062004,64.69426727294922,446613.7,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
7,2.6717519484495904,0.0,2.6717519484495904,4.772827333235829,66.89348411300605,448144.3219229148,46.470001220703125,301.40273332595825,Turbine,2.671752,4.82444,63.08960723876953,473276.0,Turbine,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
8,0.0,0.0,0.0,0.0,66.89348411300605,448144.3219229148,32.52000045776367,301.40273332595825,Idle,0.0,0.0,63.08960723876953,490644.0,Idle,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
9,0.0,0.0,0.0,0.0,66.89348411300604,448144.3219229148,27.1200008392334,301.40273332595825,Idle,0.0,0.0,63.08960723876953,490644.0,Idle,2024-04-09,301.40273332595825,1165.5549147062175,702.1328125,4.399196147918701,459.0151672363281,825.9993896484375
