hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,6.430645378151261,0.0,6.430645378151261,11.991455955864254,77.0,310351.0483917608,74.20999908447266,301.40785026550293,Turbine,6.3481526,11.832603,74.01579284667969,310528.5,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
1,3.4126593365232756,0.0,3.4126593365232756,5.769841562477495,75.61749692587517,331122.47801667976,70.70999908447266,301.40785026550293,Turbine,3.4126594,5.6810493,72.5602035522461,353125.88,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
2,3.1371990032856845,0.0,3.1371990032856845,5.338700976370717,74.26942767535438,350341.80153161427,64.38999938964844,301.40785026550293,Turbine,3.137199,5.2859077,71.17271423339844,373577.66,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
3,3.8657868171881473,0.0,3.8657868171881473,6.7809898087350575,72.55716772865392,374753.3648430605,72.12999725341797,301.40785026550293,Turbine,3.8657868,6.776127,69.33457946777344,392606.94,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
4,4.044314610015399,0.0,4.044314610015399,7.258865425230937,70.5936893020031,400885.28037389193,78.43000030517578,301.40785026550293,Turbine,4.0443144,7.2935257,67.2552261352539,417001.0,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
5,4.378775274954886,0.0,4.378775274954886,8.093406066280853,68.31242959572297,430021.54221250303,82.7699966430664,301.40785026550293,Turbine,4.378775,8.200268,64.73872375488281,443257.7,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
6,3.5729120424920278,0.0,3.5729120424920278,6.4864560955167505,66.45000050112412,453372.78415636346,73.05000305175781,301.40785026550293,Turbine,3.572912,6.5390472,62.54098892211914,472778.66,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
7,2.3421347294842705,0.0,2.3421347294842705,4.275979586030417,65.04370973980029,468766.31066607276,48.66999816894531,301.40785026550293,Turbine,2.3421347,4.303337,60.97228240966797,496319.22,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
8,0.0,0.0,0.0,0.0,65.0437097398003,468766.31066607276,33.060001373291016,301.40785026550293,Idle,0.0,0.0,60.97228240966797,511811.22,Idle,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
9,0.0,-4.959476501052616,-4.959476501052616,-9.260505774456732,67.88908593167808,435428.4898780285,12.960000038146973,301.40785026550293,Pump,-4.9594765,-9.065636,64.16094970703125,511811.22,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
10,0.0,-4.9704425424937115,-4.9704425424937115,-8.902881839612377,70.3985097075474,403378.11525542394,10.020000457763672,301.40785026550293,Pump,-4.970443,-8.676628,66.87051391601562,479174.94,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
11,0.0,-4.980561616865712,-4.980561616865712,-8.572879147804883,72.71411702638693,372515.7503233263,0.30000001192092896,301.40785026550293,Pump,-4.9805617,-8.322807,69.25936889648438,447939.06,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
12,0.0,-4.989692766257788,-4.989692766257788,-8.275094610602252,74.80365166020083,342725.40972515824,0.10999999940395355,301.40785026550293,Pump,-4.9896927,-8.019096,71.43053436279297,417976.97,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
13,0.0,-5.163657022295876,-5.163657022295876,-8.198089063524378,76.81062726250903,313212.28909647046,0.3400000035762787,301.40785026550293,Pump,-5.163657,-8.023186,73.51429748535156,389108.22,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
14,0.0,-5.353315311817033,-5.353315311817033,-8.150557233957663,78.75264353487333,283870.2830542228,2.049999952316284,301.40785026550293,Pump,-5.3533154,-8.043694,75.537353515625,360224.75,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
15,0.0,-5.535966277014243,-5.535966277014243,-8.10478156778089,80.62290793237044,254693.06941021164,16.809999465942383,301.40785026550293,Pump,-5.5359664,-8.046623,77.50579833984375,331267.44,Pump,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
16,0.0,0.0,0.0,0.0,80.62290793237042,254693.06941021234,51.880001068115234,301.40785026550293,Idle,0.0,0.0,77.50579833984375,302299.6,Idle,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
17,3.7812269075349594,0.0,3.7812269075349594,5.990520184462746,79.25640418492168,276258.94207427825,82.6500015258789,301.40785026550293,Turbine,3.7812269,6.027481,76.0362777709961,302299.6,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
18,5.395285838379707,0.0,5.395285838379707,9.688768545438549,76.94788151164717,311138.50883785693,102.88999938964844,301.40785026550293,Turbine,5.3952856,9.669071,73.61474609375,323998.53,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
19,4.7788866561619665,0.0,4.7788866561619665,8.583146299928892,74.8518790416661,342037.835517601,100.0,301.40785026550293,Turbine,4.778887,8.5339775,71.3995590209961,358807.2,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
20,4.972355495063752,0.0,4.972355495063752,9.213995969317082,72.5252635043594,375208.22100714257,102.77999877929688,301.40785026550293,Turbine,4.9723554,9.249374,68.8834228515625,389529.5,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
21,4.499238307196828,0.0,4.499238307196828,8.240853992850816,70.2812861353059,404875.2953814055,88.62000274658203,301.40785026550293,Turbine,4.4992385,8.337753,66.46221160888672,422827.25,Turbine,2024-08-15,301.40785026550293,3092.02860819319,2765.549560546875,12.243585586547852,312.1194152832031,1713.2247314453125
