hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,5.6342104861610816,0.0,5.6342104861610816,10.281513742638195,77.0,310351.0483917608,42.81999969482422,301.49523973464966,Turbine,5.6342106,10.213829,74.42469024658203,310528.5,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
1,2.955786885541229,0.0,2.955786885541229,4.950740294484297,75.82039743588551,328173.71345190424,27.639999389648438,301.49523973464966,Turbine,2.955787,4.8715324,73.18647766113281,347298.28,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
2,0.0,0.0,0.0,0.0,75.82039743588551,328173.71345190424,23.6200008392334,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
3,0.0,0.0,0.0,0.0,75.82039743588551,328173.71345190424,21.459999084472656,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
4,0.0,0.0,0.0,0.0,75.82039743588554,328173.71345190424,21.719999313354492,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
5,0.0,0.0,0.0,0.0,75.82039743588554,328173.71345190424,22.579999923706055,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
6,0.0,0.0,0.0,0.0,75.8203974358855,328173.71345190424,21.920000076293945,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
7,0.0,0.0,0.0,0.0,75.82039743588552,328173.71345190424,19.3700008392334,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
8,0.0,0.0,0.0,0.0,75.82039743588557,328173.71345190424,5.260000228881836,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
9,0.0,0.0,0.0,0.0,75.82039743588555,328173.71345190424,0.009999999776482582,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
10,0.0,0.0,0.0,0.0,75.82039743588555,328173.71345190424,-0.05000000074505806,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
11,0.0,0.0,0.0,0.0,75.82039743588555,328173.71345190424,0.20000000298023224,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
12,0.0,0.0,0.0,0.0,75.82039743588552,328173.71345190424,-0.15000000596046448,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
13,0.0,0.0,0.0,2.362554596402333e-13,75.82039743588545,328173.7134519052,-7.949999809265137,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
14,0.0,0.0,0.0,1.092459456231154e-13,75.82039743588545,328173.7134519055,-0.9300000071525574,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
15,0.0,0.0,0.0,5.968558980384842e-13,75.82039743588528,328173.7134519076,-1.4700000286102295,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
16,0.0,0.0,0.0,0.0,75.82039743588867,328173.7134519076,18.270000457763672,301.49523973464966,Idle,0.0,0.0,73.18647766113281,364835.8,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
17,3.174372088459103,0.0,3.174372088459103,5.400595269691273,74.46062913866028,347615.85642279615,41.31999969482422,301.49523973464966,Turbine,3.1743722,5.338917,71.80058288574219,364835.8,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
18,4.4443411652829825,0.0,4.4443411652829825,8.006015662902186,72.43903932081614,376437.512809244,52.959999084472656,301.49523973464966,Turbine,4.444341,8.026646,69.6451187133789,384055.9,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
19,3.709632486856111,0.0,3.709632486856111,6.567039925125066,70.65682925486767,400078.85653969436,44.970001220703125,301.49523973464966,Turbine,3.7096324,6.5913544,67.78793334960938,412951.84,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
20,2.8211090353626838,0.0,2.8211090353626838,4.954410260920966,69.26034717994646,417914.7334790097,36.52000045776367,301.49523973464966,Turbine,2.821109,4.9953003,66.3091812133789,436680.72,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
21,2.5104574879334685,0.0,2.5104574879334685,4.472399490273588,67.99972777397645,434015.3716439946,33.16999816894531,301.49523973464966,Turbine,2.5104575,4.4997406,64.90924835205078,454663.8,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
22,2.439994247836657,0.0,2.439994247836657,4.390174543334835,66.76228482261234,449820.0,25.190000534057617,301.49523973464966,Turbine,2.4399943,4.420418,63.45626449584961,470862.88,Turbine,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
23,0.0,0.0,0.0,0.0,66.76228482261233,449820.0,15.020000457763672,301.49523973464966,Idle,0.0,0.0,,486776.38,Idle,2024-03-23,301.49523973464966,707.790531625622,578.1148071289062,0.0,129.6757049560547,396.2861022949219
