hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
10,0.0,-4.985647758770036,-4.985647758770036,-8.407010170301646,73.87800880003194,355922.2314626194,14.65999984741211,301.39028906822205,Pump,-4.9856477,-8.149895,70.66001892089844,428850.25,Pump,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
11,0.0,-5.078851128091115,-5.078851128091115,-8.219342971346514,75.94225272276135,326332.596765772,6.409999847412109,301.39028906822205,Pump,-5.078851,-8.007805,72.76832580566406,399510.62,Pump,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
12,0.0,-5.269001113868464,-5.269001113868464,-8.17168791190727,77.88930375768804,296914.5202829058,4.119999885559082,301.39028906822205,Pump,-5.269001,-8.037163,74.81184387207031,370682.53,Pump,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
13,0.0,-5.4545969983073626,-5.4545969983073626,-8.12517418687402,79.78972313277622,267663.8932101595,11.920000076293945,301.39028906822205,Pump,-5.454597,-8.047234,76.79978942871094,341748.75,Pump,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
14,0.0,0.0,0.0,0.0,79.78972313277657,267663.8932101573,26.790000915527344,301.39028906822205,Idle,0.0,0.0,76.79978942871094,312778.72,Idle,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
15,0.0,0.0,0.0,0.0,79.78972313269317,267663.8932101595,40.58000183105469,301.39028906822205,Idle,0.0,0.0,76.79978942871094,312778.72,Idle,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
16,3.116820299945596,0.0,3.116820299945596,4.939313866365431,78.6483920514467,285445.4231290751,63.31999969482422,301.39028906822205,Turbine,3.1168203,4.942028,75.58537292480469,312778.72,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
17,3.495009109132596,0.0,3.495009109132596,5.707084695683413,77.28857688438032,305990.9280335355,74.76000213623047,301.39028906822205,Turbine,3.4950092,5.6962395,74.15986633300781,330570.03,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
18,4.084394110848501,0.0,4.084394110848501,7.0401816010006115,75.6025495395439,331335.58179713774,80.66000366210938,301.39028906822205,Turbine,4.084394,6.9586143,72.37628173828125,351076.5,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
19,4.246885142361197,0.0,4.246885142361197,7.517804112044352,73.70423745955631,358399.67660049745,85.02999877929688,301.39028906822205,Turbine,4.2468853,7.475853,70.39572143554688,376127.5,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
20,4.362803845775194,0.0,4.362803845775194,7.873591858984927,71.70085081428485,386744.60729284317,85.18000030517578,301.39028906822205,Turbine,4.362804,7.908573,68.2007064819336,403040.56,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
21,3.753897946027248,0.0,3.753897946027248,6.685575523405973,69.8164113174972,410812.6791771046,74.76000213623047,301.39028906822205,Turbine,3.753898,6.7337036,66.21725463867188,431511.44,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
22,3.381248831325233,0.0,3.381248831325233,6.056303027109514,68.10934263076378,432615.37007469893,70.55999755859375,301.39028906822205,Turbine,3.3812487,6.081024,64.3004150390625,455752.78,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
23,2.6721398372529706,0.0,2.6721398372529706,4.779063868139193,66.76228482261232,449820.0,64.63999938964844,301.39028906822205,Turbine,2.67214,4.829857,,477644.47,Turbine,2024-08-03,301.39028906822205,2034.5287522560845,1772.849609375,10.367698669433594,250.13308715820312,1249.723388671875
