hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,6.430645378151261,0.0,6.430645378151261,11.991455955864254,77.0,310351.0483917608,53.13999938964844,301.4829275608063,Turbine,6.3481526,11.832603,74.01579284667969,310528.5,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
1,0.0,-9.866065437437264e-07,-9.866065437437264e-07,-1.954701701833983e-06,77.00000046574267,310351.04135483457,41.2599983215332,301.4829275608063,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
2,0.0,0.0,0.0,0.0,77.00000046574269,310351.04135483457,38.70000076293945,301.4829275608063,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
3,0.0,0.0,0.0,0.0,77.0000004657427,310351.04135483457,49.900001525878906,301.4829275608063,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
4,0.0,0.0,0.0,0.0,77.00000046574266,310351.0413548349,58.209999084472656,301.4829275608063,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
5,2.9557869120873947,0.0,2.9557869120873947,4.950740292600717,75.82039790207702,328173.7064081974,75.37999725341797,301.4829275608063,Turbine,2.955787,4.8715324,72.76969909667969,353125.88,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
6,3.0613723441318186,0.0,3.0613723441318186,5.205430532311787,74.50991045634886,346913.25632451987,75.58000183105469,301.4829275608063,Turbine,3.0613723,5.1380157,71.42671203613281,370663.4,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
7,0.0,0.0,0.0,0.0,74.50991045634888,346913.25632451987,59.810001373291016,301.4829275608063,Idle,0.0,0.0,71.42671203613281,389160.25,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
8,0.0,0.0,0.0,0.0,74.50991045634886,346913.25632451987,46.630001068115234,301.4829275608063,Idle,0.0,0.0,71.42671203613281,389160.25,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
9,0.0,0.0,0.0,0.0,74.50991045634888,346913.25632451987,33.709999084472656,301.4829275608063,Idle,0.0,0.0,71.42671203613281,389160.25,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
10,0.0,-5.136744931510079,-5.136744931510079,-8.20483372680556,76.53505944531729,317375.85490801977,21.950000762939453,301.4829275608063,Pump,-5.136745,-8.01873,73.50947570800781,389160.25,Pump,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
11,0.0,-5.326559253883095,-5.326559253883095,-8.157262790746124,78.47867343671167,288009.7088613338,7.320000171661377,301.4829275608063,Pump,-5.326559,-8.042168,75.53228759765625,360292.8,Pump,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
12,0.0,-5.510144761114454,-5.510144761114454,-8.111252909527614,80.3585071395178,258809.19838703435,5.309999942779541,301.4829275608063,Pump,-5.5101447,-8.047722,77.50112915039062,331341.0,Pump,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
13,0.0,-5.688103661817195,-5.688103661817195,-8.066653158672594,82.18072690130845,229769.24701581313,12.119999885559082,301.4829275608063,Pump,-5.6881037,-8.040031,79.4159927368164,302369.2,Pump,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
