hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,6.430645378151261,0.0,6.430645378151261,11.991455955864254,77.0,310351.0483917608,80.06999969482422,301.6583242416382,Turbine,6.3481526,11.832603,74.01579284667969,310528.5,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
1,0.0,0.0,0.0,0.0,77.0,310351.0483917608,73.16000366210938,301.6583242416382,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
2,0.0,0.0,0.0,0.0,77.0,310351.0483917608,71.83000183105469,301.6583242416382,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
3,0.0,0.0,0.0,5.968558980384842e-13,77.0,310351.0483917629,80.4800033569336,301.6583242416382,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
4,2.955786885541251,0.0,2.955786885541251,4.950740294484248,75.82039743588538,328173.7134519062,90.0,301.6583242416382,Turbine,2.955787,4.8715324,72.76969909667969,353125.88,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
5,3.150002663171918,0.0,3.150002663171918,5.354267201551378,74.47232738592537,347449.0753774912,101.5999984741211,301.6583242416382,Turbine,3.1500027,5.2952576,71.38507080078125,370663.4,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
6,2.944690257683908,0.0,2.944690257683908,5.04828181400719,73.19759154446368,365622.8899079171,98.4000015258789,301.6583242416382,Turbine,2.9446902,5.0141373,70.03862762451172,389726.34,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
7,2.7393088347495205,0.0,2.7393088347495205,4.739450648053733,72.01870966635923,382684.9122409106,81.43000030517578,301.6583242416382,Turbine,2.7393088,4.7212677,68.73150634765625,407777.25,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
8,0.0,0.0,0.0,0.0,72.01870966635923,382684.9122409106,70.41000366210938,301.6583242416382,Idle,0.0,0.0,68.73150634765625,424773.8,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
9,0.0,0.0,0.0,0.0,72.01870966635931,382684.9122409106,59.86000061035156,301.6583242416382,Idle,0.0,0.0,68.73150634765625,424773.8,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
10,0.0,-4.9866840487838795,-4.9866840487838795,-8.373214737884723,74.11514914037116,352541.33918452566,45.7400016784668,301.6583242416382,Pump,-4.986684,-8.116081,70.95437622070312,424773.8,Pump,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
11,0.0,-5.100577540910363,-5.100577540910363,-8.213897935470998,76.16472149861751,322971.30661683006,37.86000061035156,301.6583242416382,Pump,-5.1005774,-8.011894,73.05252838134766,395555.9,Pump,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
12,0.0,-5.290601558773,-5.290601558773,-8.166274445891776,78.1104826782876,293572.71861161967,37.61000061035156,301.6583242416382,Pump,-5.2906017,-8.039543,75.08806610107422,366713.1,Pump,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
13,0.0,0.0,0.0,5.933031843596837e-13,78.11048267828754,293572.71861162176,43.9900016784668,301.6583242416382,Idle,0.0,0.0,75.08806610107422,337770.75,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
14,0.0,0.0,0.0,0.0,78.11048267828754,293572.71861162176,65.26000213623047,301.6583242416382,Idle,0.0,0.0,75.08806610107422,337770.75,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
15,0.0,0.0,0.0,0.0,78.11048267828755,293572.71861162176,77.66999816894531,301.6583242416382,Idle,0.0,0.0,75.08806610107422,337770.75,Idle,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
16,3.019081610172184,0.0,3.019081610172184,4.946249098517454,76.9319502220687,311379.2153662846,86.9000015258789,301.6583242416382,Turbine,3.0190816,4.903679,73.8538589477539,337770.75,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
17,3.252585325211085,0.0,3.252585325211085,5.4670175018505285,75.62184566443477,331060.4783729465,104.69000244140625,301.6583242416382,Turbine,3.2525854,5.397064,72.46824645996094,355424.0,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
18,4.350998508261072,0.0,4.350998508261072,7.740646555952239,73.66726389493431,358926.80597437464,136.97999572753906,301.6583242416382,Turbine,4.3509984,7.704479,70.42957305908203,374853.44,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
19,3.85023673391468,0.0,3.85023673391468,6.776436105142345,71.96882997401872,383321.9759528871,120.13999938964844,301.6583242416382,Turbine,3.8502367,6.787842,68.55496215820312,402589.56,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
20,2.9021483001121733,0.0,2.9021483001121733,5.052934858948316,70.54457711956208,401512.54144510103,107.11000061035156,301.6583242416382,Turbine,2.9021482,5.079933,67.08686828613281,427025.78,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
21,2.5822404560094046,0.0,2.5822404560094046,4.5561644538635875,69.26034717994641,417914.73347900994,91.69999694824219,301.6583242416382,Turbine,2.5822403,4.5753937,65.70258331298828,445313.53,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
22,2.510457487933468,0.0,2.510457487933468,4.472399490273513,67.99972777397643,434015.3716439946,94.98999786376953,301.6583242416382,Turbine,2.5104575,4.4997406,64.26953887939453,461784.94,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
23,2.439994247836659,0.0,2.439994247836659,4.390174543334831,66.76228482261236,449820.0,89.5199966430664,301.6583242416382,Turbine,2.4399943,4.420418,,477984.0,Turbine,2024-07-19,301.6583242416382,2763.3236537301827,2376.89990234375,13.21040153503418,370.61407470703125,892.2501831054688
