Time,Power,Head,Flow,Volume,Price,Date
0,0.0,76.94472322725245,0.0,310528.5,80.07,2024-07-19
1,0.0,76.94472322725638,0.0,310528.5,73.16,2024-07-19
2,0.0,76.94472322724931,0.0,310528.5,71.83,2024-07-19
3,2.916130698439869,75.79210590281653,4.795667074474167,327792.901468107,80.48,2024-07-19
4,2.8497120411351267,74.6473300321261,4.763041327197101,344939.8502460166,90.0,2024-07-19
5,3.3861993534077692,73.12043634196047,5.796201707514001,365806.176393067,101.6,2024-07-19
6,3.1745492077654394,71.6569396824635,5.49855695687738,385600.98143782554,98.4,2024-07-19
7,2.6130298702121673,70.4402731459466,4.571182452076215,402057.23826529994,81.43,2024-07-19
8,0.0,70.44027314594659,0.0,402057.23826529994,70.41,2024-07-19
9,0.0,70.44027314594662,0.0,402057.23826529994,59.86,2024-07-19
10,-4.850330599206699,72.59711295683014,-8.1035419316091,372884.48731150717,45.74,2024-07-19
11,-4.8869034213571725,74.6695123403506,-7.8546925791208935,344607.59402667196,37.86,2024-07-19
12,-5.2582368686140315,76.6431349074934,-8.211603766555442,315045.82046707236,37.61,2024-07-19
13,-5.273114862991919,78.55194361692506,-7.94193431355319,286454.85693828086,43.99,2024-07-19
14,0.0,78.55194361693088,0.0,286454.8569382811,65.26,2024-07-19
15,0.0,78.55194361693088,0.0,286454.8569382811,77.67,2024-07-19
16,3.008745496086365,77.38839209597715,4.841160721953614,303883.0355373141,86.9,2024-07-19
17,3.2559576303002276,76.1014060572679,5.3547317399361845,323160.06980108435,104.69,2024-07-19
18,4.686153955335891,74.03574066367523,8.407217294263248,353426.05206043203,136.98,2024-07-19
19,3.933129706835411,72.19324768051894,6.922497939977447,378347.0446443509,120.14,2024-07-19
20,3.3320042718849083,70.63603469772306,5.850661991149238,399409.4278124881,107.11,2024-07-19
21,2.5555675857701665,69.41131702914328,4.52102727220597,415685.1259924296,91.7,2024-07-19
22,2.6710440475453447,67.97791548680684,4.774663184308977,432873.91345594195,94.99,2024-07-19
23,2.4067421229257877,66.67000453002412,4.356653812102408,448557.8671795106,89.52,2024-07-19
0,0.0,76.94472322725032,0.0,310528.5,59.34,2024-02-14
1,0.0,76.94472322725031,0.0,310528.5,55.76,2024-02-14
2,0.0,76.94472322725014,0.0,310528.5,54.79,2024-02-14
3,0.0,76.94472322725031,0.0,310528.5,55.06,2024-02-14
4,0.0,76.94472322726165,0.0,310528.5,58.74,2024-02-14
5,0.0,76.94472322728437,0.0,310528.5,63.93,2024-02-14
6,2.916130698450562,75.7921059028122,4.7956670744918455,327792.9014681707,73.41,2024-02-14
7,2.8497120411007515,74.64733003213344,4.763041327149779,344939.8502459099,80.13,2024-02-14
8,2.7799093804508823,73.40995110190661,4.708455188212653,361890.2889234754,69.65,2024-02-14
9,0.0,73.40995110191861,0.0,361890.28892331343,63.86,2024-02-14
10,0.0,73.4099511019185,0.0,361890.2889233145,63.29,2024-02-14
11,0.0,73.40995110191848,0.0,361890.28892331483,60.19,2024-02-14
12,0.0,73.40995110191847,0.0,361890.28892331495,53.92,2024-02-14
13,0.0,73.40995110191847,0.0,361890.28892330796,60.0,2024-02-14
14,0.0,73.40995110192112,0.0,361890.2889232788,64.55,2024-02-14
15,0.0,73.40995110191864,0.0,361890.2889233124,66.65,2024-02-14
16,2.710342471105171,72.17197904828487,4.65123019157916,378634.71761299734,76.3,2024-02-14
17,3.155966107863014,70.70281587146974,5.519846836850064,398506.16622565757,87.8,2024-02-14
18,2.8882867802324625,69.30937024567122,5.111518192538554,416907.6317187964,84.79,2024-02-14
19,2.4777484397179648,67.97791556063615,4.4350780143926585,432873.91257060994,76.77,2024-02-14
20,2.4067422882884575,66.67000654515323,4.35665405803411,448557.86717953277,69.58,2024-02-14
21,0.0,66.67000453002413,0.0,448557.867179536,68.2,2024-02-14
22,0.0,66.6700045300244,0.0,448557.86717953644,63.8,2024-02-14
23,0.0,66.67000453002412,0.0,448557.8671795398,61.62,2024-02-14
0,0.0,76.94472322724879,0.0,310528.5,90.4,2024-11-21
1,0.0,76.94472322725275,0.0,310528.5,86.8,2024-11-21
2,-5.303278781792578,78.85516959402368,-7.948748074895164,281913.00693037745,84.15,2024-11-21
3,-5.488295538003604,80.67574418324612,-7.965297330567111,253237.93654033585,84.23,2024-11-21
4,0.0,80.67574418324614,0.0,253237.9365403357,93.51,2024-11-21
5,0.0,80.67574418324615,0.0,253237.9365403357,109.4,2024-11-21
6,0.0,80.67574418324614,0.0,253237.9365403357,123.36,2024-11-21
