Time,Power,Head,Flow,Price,Date
23,0.0,66.67000453002412,0.0,120.79,2023-03-20
0,0.0,73.12263393186299,0.0,81.74,2023-05-25
1,0.0,73.12263393186299,0.0,74.78,2023-05-25
2,0.0,73.12263393186299,0.0,78.3,2023-05-25
3,0.0,73.12263393186299,0.0,81.78,2023-05-25
4,3.1841289873763814,71.49127441789042,5.437865931644434,91.23,2023-05-25
5,5.421647219513866,68.68715169773954,9.347077255170232,112.68,2023-05-25
6,5.091401261121368,65.9663493542954,9.06934262094353,104.0,2023-05-25
7,0.0,65.9663493542954,0.0,83.35,2023-05-25
8,0.0,65.9663493542954,0.0,70.85,2023-05-25
9,0.0,65.9663493542954,0.0,55.86,2023-05-25
10,-4.328787615454103,68.26193693114875,-7.651959834947144,42.15,2023-05-25
11,-4.5537394383964935,70.56534325473109,-7.678022328285701,23.35,2023-05-25
12,-4.7794574448413325,72.87659495561012,-7.704173590197719,21.73,2023-05-25
13,-5.005944244401432,75.195718755057,-7.7304139230281645,21.37,2023-05-25
14,-5.233202455577919,77.52274146535524,-7.756743630151387,36.95,2023-05-25
15,0.0,77.52274146535524,0.0,68.93,2023-05-25
16,0.0,77.52274146535524,0.0,79.18,2023-05-25
17,2.9732516901871593,76.12710628686034,4.652118018830208,89.88,2023-05-25
18,4.257859011286202,74.04462869403729,6.941593105893245,105.82,2023-05-25
19,3.768887047733538,72.14652984711208,6.326997186201884,100.0,2023-05-25
20,4.096987366439683,70.02755280943566,7.06325794187336,100.45,2023-05-25
21,3.1068606918358106,68.34377867467296,5.612581362714934,90.94,2023-05-25
22,2.9882012461965717,66.67000453002412,5.579248056910057,88.11,2023-05-25
23,0.0,66.67000453002412,0.0,76.4,2023-05-25
0,-6.7224971389623445,76.0979742974275,-9.917802832773873,16.09,2023-12-11
1,-7.112858512661004,79.12170717620873,-10.079111236417509,13.36,2023-12-11
2,-7.509568930709222,82.19461964969912,-10.243043245462957,9.32,2023-12-11
3,-7.912731657330536,85.31751160090177,-10.40964153161949,12.42,2023-12-11
4,-6.225068666685002,87.67900902935186,-7.8716593760279805,35.45,2023-12-11
5,0.0,87.67900902935186,0.0,74.56,2023-12-11
6,3.552060522742937,86.29188027467822,4.623763268144329,94.05,2023-12-11
7,3.473007625599564,84.90358972459032,4.627635920155477,99.68,2023-12-11
8,3.393888517375875,83.5141364060216,4.631511815722398,98.67,2023-12-11
9,3.314703142616506,82.12351934509056,4.6353909575615475,93.47,2023-12-11
10,0.0,82.12351934509057,0.0,91.43,2023-12-11
11,0.0,82.12351934509057,0.0,84.48,2023-12-11
12,0.0,82.12351934509057,0.0,82.92,2023-12-11
13,3.235451445819644,80.73173756709991,4.639273348392123,91.99,2023-12-11
14,3.156133371436995,79.33879009653613,4.643158990934978,97.65,2023-12-11
15,3.076748863873739,77.94467595706857,4.6470478879138435,107.16,2023-12-11
16,4.245412050511187,75.92204237833596,6.742113026457645,118.9,2023-12-11
17,5.127138044319631,73.39658466532639,8.418193746847063,123.12,2023-12-11
18,5.256093485839161,70.73185037686149,8.882449073927193,121.69,2023-12-11
19,4.579914554452699,68.32842573589072,8.011416773843905,114.21,2023-12-11
20,2.9567560770587984,66.67000453002412,5.528071585973095,99.6,2023-12-11
21,0.0,66.67000453002412,0.0,96.55,2023-12-11
22,0.0,66.67000453002412,0.0,88.1,2023-12-11
23,0.0,66.67000453002412,0.0,88.07,2023-12-11
0,2.792727265138653,71.68800847928676,4.782085620254804,64.2,2023-11-01
1,0.0,71.68800847928676,0.0,50.23,2023-11-01
2,0.0,71.68800847928702,0.0,26.48,2023-11-01
3,-4.88947092956495,74.00308396591083,-7.716919544754854,23.75,2023-11-01
4,0.0,74.00308396591109,0.0,30.13,2023-11-01
5,0.0,74.0030839659111,0.0,47.99,2023-11-01
6,3.100376592061161,72.43978017376789,5.211013488623962,68.07,2023-11-01
7,3.111512177224345,70.82478807573595,5.3833078696290615,66.88,2023-11-01
8,3.5836340952791748,68.92487368553587,6.333048998103138,69.23,2023-11-01
9,0.0,68.92487368553587,0.0,46.22,2023-11-01
10,0.0,68.92487368553586,0.0,43.5,2023-11-01
11,0.0,68.92487368553586,0.0,47.64,2023-11-01
12,0.0,68.92487368553586,0.0,38.92,2023-11-01
13,0.0,68.92487368553586,0.0,32.84,2023-11-01
14,0.0,68.92487368553586,0.0,37.28,2023-11-01
15,0.0,68.92487368553586,0.0,51.58,2023-11-01
16,2.9747746391943752,67.2749807978229,5.4996438541673385,63.4,2023-11-01
17,4.925087665462523,64.59613903281917,8.929474003377152,80.46,2023-11-01
18,4.40962094098002,62.09741063997356,8.32909599846559,71.8,2023-11-01
19,0.0,62.09741063997356,0.0,57.48,2023-11-01
20,0.0,62.09741063997356,0.0,40.15,2023-11-01
21,0.0,62.09741063997356,0.0,40.77,2023-11-01
22,-3.9496581823561625,64.37982065295513,-7.608034614891933,23.0,2023-11-01
23,-4.173318694505278,66.67000453002412,-7.6339474994008825,19.49,2023-11-01
0,0.0,73.12263393186294,0.0,73.16,2023-06-06
1,0.0,73.12263393186294,0.0,69.68,2023-06-06
2,0.0,73.12263393186325,0.0,67.58,2023-06-06
3,0.0,73.12263393186325,0.0,73.88,2023-06-06
4,0.0,73.12263393186325,0.0,84.64,2023-06-06
5,2.7224881997087564,71.72331342514092,4.664402448254404,106.72,2023-06-06
6,2.7841088216450323,70.25176357017288,4.90516698159368,108.8,2023-06-06
7,0.0,70.25176357017288,0.0,94.9,2023-06-06
8,0.0,70.25176357017288,0.0,86.01,2023-06-06
9,0.0,70.25176357017288,0.0,82.03,2023-06-06
10,0.0,70.25176357017287,0.0,75.8,2023-06-06
11,0.0,70.25176357017287,0.0,71.02,2023-06-06
12,0.0,70.25176357017287,0.0,67.44,2023-06-06
13,0.0,70.25176357017287,0.0,68.3,2023-06-06
14,0.0,70.25176357017287,0.0,70.96,2023-06-06
15,0.0,70.25176357017287,0.0,83.0,2023-06-06
16,0.0,70.25176357017287,0.0,91.86,2023-06-06
17,0.0,70.25176357017287,0.0,102.88,2023-06-06
18,3.1919937478162668,68.53180861716736,5.733184109820318,109.39,2023-06-06
19,3.373315355525795,66.67000453002412,6.206014633904175,108.33,2023-06-06
20,0.0,66.67000453002412,0.0,97.96,2023-06-06
21,0.0,66.67000453002412,0.0,89.99,2023-06-06
22,0.0,66.67000453002412,0.0,86.74,2023-06-06
23,0.0,66.67000453002412,0.0,78.4,2023-06-06
0,2.7224881997087373,71.72331342514062,4.664402448254464,78.8,2023-08-13
1,0.0,71.72331342514062,0.0,69.66,2023-08-13
2,0.0,71.72331342514062,0.0,69.0,2023-08-13
3,0.0,71.72331342514062,0.0,72.02,2023-08-13
4,2.730567850171856,70.27867539035776,4.815460899709206,77.89,2023-08-13
5,2.84850916303789,68.73216288624857,5.155042519400695,77.15,2023-08-13
6,0.0,68.73216288624857,0.0,71.59,2023-08-13
7,0.0,68.73216288624857,0.0,49.74,2023-08-13
8,-4.599818353817147,71.03717079440358,-7.683360944396876,28.31,2023-08-13
9,-4.825693304554966,73.35002953483523,-7.709530389578334,14.12,2023-08-13
10,-5.895776046585458,75.9973774749777,-8.824494570086406,3.64,2023-08-13
11,-6.727788345921206,78.87547114414141,-9.593647125344809,-0.95,2023-08-13
12,-6.6482231552250415,81.62334275898625,-9.159573540298572,1.45,2023-08-13
13,-6.1942144923570375,84.10049144865769,-8.257163642843997,6.76,2023-08-13
14,-6.105809046810165,86.4578437194887,-7.857842181715435,17.45,2023-08-13
15,0.0,86.4578437194887,0.0,70.91,2023-08-13
16,3.482465933696746,85.06969217276907,4.627172575519168,89.56,2023-08-13
17,4.094796538409755,83.33283184925054,5.789535354035454,100.0,2023-08-13
18,5.788563204595024,80.69340897130668,8.798077691791404,110.9,2023-08-13
19,6.505397129248962,77.61585837583955,10.25850365456851,120.0,2023-08-13
20,6.142949138439647,74.62975266368858,9.95368732723595,120.05,2023-08-13
21,5.791270755862459,71.73237468482641,9.657928168135372,114.0,2023-08-13
22,5.25574509436831,69.018749361387,9.045419217034004,98.02,2023-08-13
23,4.370644549581329,66.67000453002412,7.829150712151895,89.63,2023-08-13
0,0.0,73.12263393186299,0.0,88.75,2023-05-08
1,0.0,73.12263393186309,0.0,84.39,2023-05-08
2,0.0,73.12263393186336,0.0,84.2,2023-05-08
3,0.0,73.1226339318636,0.0,90.91,2023-05-08
4,0.0,73.1226339318636,0.0,98.25,2023-05-08
5,0.0,73.1226339318636,0.0,108.16,2023-05-08
6,0.0,73.12263393186365,0.0,110.97,2023-05-08
7,0.0,73.12263393186377,0.0,100.01,2023-05-08
8,0.0,73.12263393186396,0.0,92.17,2023-05-08
9,0.0,73.12263393186396,0.0,84.47,2023-05-08
10,0.0,73.12263393186396,0.0,84.76,2023-05-08
11,0.0,73.12263393186396,0.0,90.69,2023-05-08
12,0.0,73.12263393186396,0.0,81.04,2023-05-08
13,0.0,73.1226339318642,0.0,78.0,2023-05-08
14,0.0,73.1226339318642,0.0,84.01,2023-05-08
15,0.0,73.1226339318642,0.0,97.05,2023-05-08
16,0.0,73.12263393186443,0.0,108.1,2023-05-08
17,2.722488199708823,71.72331342514208,4.664402448254469,122.0,2023-05-08
18,3.3392291180147846,69.9727380466174,5.835252211496926,125.76,2023-05-08
19,3.2214415760657853,68.22975489375384,5.809944788507402,121.99,2023-05-08
20,2.7546630860065786,66.67000453002346,5.19916872531997,115.65,2023-05-08
21,0.0,66.67000453002377,0.0,106.07,2023-05-08
22,0.0,66.67000453002409,0.0,95.96,2023-05-08
23,0.0,66.67000453002412,0.0,87.52,2023-05-08
0,0.0,73.12263393186322,0.0,87.05,2023-06-28
1,-5.030054374975851,75.44259573743113,-7.733207277219549,86.22,2023-06-28
2,-5.257394704999162,77.77045930809027,-7.759546498477285,86.66,2023-06-28
3,0.0,77.77045930809027,0.0,92.18,2023-06-28
4,0.0,77.77045930809027,0.0,104.16,2023-06-28
5,0.0,77.77045930809027,0.0,122.05,2023-06-28
6,2.9873692067308326,76.37503160669708,4.651426428378618,124.69,2023-06-28
7,0.0,76.37503160669708,0.0,113.63,2023-06-28
8,0.0,76.37503160669708,0.0,101.89,2023-06-28
9,0.0,76.37503160669708,0.0,99.3,2023-06-28
10,0.0,76.37503160669733,0.0,101.18,2023-06-28
11,0.0,76.37503160669735,0.0,97.42,2023-06-28
12,0.0,76.37503160669735,0.0,95.59,2023-06-28
13,0.0,76.37503160669708,0.0,95.39,2023-06-28
14,0.0,76.37503160669708,0.0,97.6,2023-06-28
15,0.0,76.37503160669708,0.0,107.08,2023-06-28
16,2.9078433500448004,74.97843515907255,4.655322249783836,125.64,2023-06-28
17,3.9520604312317413,73.01579764448545,6.54212611342266,146.5,2023-06-28
18,4.327770623331637,70.80644852144361,7.364498275454723,146.02,2023-06-28
19,4.156701639407076,68.61794689986455,7.29500659260168,141.48,2023-06-28
20,3.5497397461308453,66.67000453002412,6.493142289627826,133.72,2023-06-28
21,0.0,66.67000453002412,0.0,121.1,2023-06-28
22,0.0,66.67000453002412,0.0,119.46,2023-06-28
23,0.0,66.67000453002412,0.0,110.06,2023-06-28
