hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,3.8065789875231295,0.0,3.8065789875231295,6.333089073340778,77.0,310351.0483917608,28.93000030517578,301.4048979282379,Turbine,3.8065789,6.287548,75.4066390991211,310528.5,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
1,0.0,0.0,0.0,0.0,77.0,310351.0483917608,12.199999809265137,301.4048979282379,Idle,0.0,0.0,75.4066390991211,333163.7,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
2,0.0,-5.3717023207995975,-5.3717023207995975,-8.1459491136591,78.940918305152,281025.6315825881,6.809999942779541,301.4048979282379,Pump,-5.371702,-8.045158,77.37818908691406,333163.7,Pump,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
3,0.0,-5.552850935793858,-5.552850935793858,-8.100549962143916,80.7957993184647,251863.65171886992,4.599999904632568,301.4048979282379,Pump,-5.5528507,-8.046257,79.29780578613281,304201.12,Pump,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
4,0.0,0.0,0.0,1.2256862191861728e-13,80.79579931846469,251863.6517188704,21.200000762939453,301.4048979282379,Idle,0.0,0.0,79.29780578613281,275234.6,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
5,0.0,0.0,0.0,0.0,80.79579931846469,251863.6517188704,52.20000076293945,301.4048979282379,Idle,0.0,0.0,79.29780578613281,275234.6,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
6,3.1746176707004117,0.0,3.1746176707004117,4.935212745459346,79.66340284217475,269630.41760252404,70.2699966430664,301.4048979282379,Turbine,3.1746178,4.9584923,78.12098693847656,275234.6,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
7,3.642202267253503,0.0,3.642202267253503,5.852846996105836,78.30057095539904,290700.66678850504,88.87000274658203,301.4048979282379,Turbine,3.6422024,5.869755,76.70240783691406,293085.16,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
8,3.6276922212964555,0.0,3.6276922212964555,6.012553745570806,76.86797231493853,312345.86027256004,87.30000305175781,301.4048979282379,Turbine,3.6276922,5.969475,75.23098754882812,314216.28,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
9,3.461734901960649,0.0,3.461734901960649,5.884564980204225,75.44860945401042,333530.29420129524,84.18000030517578,301.4048979282379,Turbine,3.461735,5.7822533,73.77631378173828,335706.38,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
