hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
0,6.430645378151261,0.0,6.430645378151261,11.991455955864254,77.0,310351.0483917608,51.060001373291016,301.52975392341614,Turbine,6.3481526,11.832603,74.01579284667969,310528.5,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
1,0.0,0.0,0.0,0.0,77.0,310351.0483917608,46.45000076293945,301.52975392341614,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
2,0.0,0.0,0.0,0.0,77.0,310351.0483917608,48.45000076293945,301.52975392341614,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
3,0.0,0.0,0.0,0.0,77.0,310351.0483917608,54.70000076293945,301.52975392341614,Idle,0.0,0.0,74.01579284667969,353125.88,Idle,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
4,2.955786885541232,0.0,2.955786885541232,4.950740294484229,75.82039743588555,328173.713451904,69.98999786376953,301.52975392341614,Turbine,2.955787,4.8715324,72.76969909667969,353125.88,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
5,3.150002663172465,0.0,3.150002663172465,5.3542672015523465,74.47232738592527,347449.0753774926,80.11000061035156,301.52975392341614,Turbine,3.1500027,5.2952576,71.38507080078125,370663.4,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
6,3.066308230178675,0.0,3.066308230178675,5.252514546300802,73.14602097185175,366358.1277441755,78.55999755859375,301.52975392341614,Turbine,3.0663083,5.2304535,69.9796371459961,389726.34,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
7,2.7360914062264747,0.0,2.7360914062264747,4.735695506672869,71.96220174731236,383406.63156819774,70.12000274658203,301.52975392341614,Turbine,2.7360914,4.7184563,68.67134857177734,408555.97,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
8,1.8948881930214156e-07,0.0,1.8948881930214156e-07,3.2797203175505274e-07,71.96220166532757,383406.6327488971,45.779998779296875,301.52975392341614,Idle,0.0,0.0,68.67134857177734,425542.4,Idle,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
9,0.0,-4.986470515640999,-4.986470515640999,-8.380178468886044,74.06628509509497,353237.9902609072,27.18000030517578,301.52975392341614,Pump,-4.9864707,-8.122978,70.89915466308594,425542.4,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
